DateInfo;Pressure
2019-01-28-00-00-00;113.299
2019-01-28-00-01-00;111.329
2019-01-28-00-02-00;110.820
2019-01-28-00-03-00;114.270
2019-01-28-00-04-00;112.438
2019-01-28-00-05-00;111.362
2019-01-28-00-06-00;113.341
2019-01-28-00-07-00;110.708
2019-01-28-00-08-00;113.685
2019-01-28-00-09-00;114.657
2019-01-28-00-10-00;109.190
2019-01-28-00-11-00;115.164
2019-01-28-00-12-00;115.009
2019-01-28-00-13-00;110.092
2019-01-28-00-14-00;110.694
2019-01-28-00-15-00;111.425
2019-01-28-00-16-00;113.751
2019-01-28-00-17-00;112.734
2019-01-28-00-18-00;109.934
2019-01-28-00-19-00;111.778
2019-01-28-00-20-00;114.810
2019-01-28-00-21-00;111.459
2019-01-28-00-22-00;113.157
2019-01-28-00-23-00;109.014
2019-01-28-00-24-00;112.907
2019-01-28-00-25-00;112.597
2019-01-28-00-26-00;113.105
2019-01-28-00-27-00;110.142
2019-01-28-00-28-00;111.072
2019-01-28-00-29-00;110.607
2019-01-28-00-30-00;110.753
2019-01-28-00-31-00;109.047
2019-01-28-00-32-00;109.038
2019-01-28-00-33-00;114.207
2019-01-28-00-34-00;111.157
2019-01-28-00-35-00;113.501
2019-01-28-00-36-00;112.820
2019-01-28-00-37-00;112.570
2019-01-28-00-38-00;110.899
2019-01-28-00-39-00;111.261
2019-01-28-00-40-00;113.707
2019-01-28-00-41-00;109.115
2019-01-28-00-42-00;108.391
2019-01-28-00-43-00;111.355
2019-01-28-00-44-00;110.804
2019-01-28-00-45-00;110.700
2019-01-28-00-46-00;112.854
2019-01-28-00-47-00;108.513
2019-01-28-00-48-00;110.054
2019-01-28-00-49-00;111.733
2019-01-28-00-50-00;111.940
2019-01-28-00-51-00;110.053
2019-01-28-00-52-00;108.552
2019-01-28-00-53-00;114.146
2019-01-28-00-54-00;112.930
2019-01-28-00-55-00;111.267
2019-01-28-00-56-00;111.215
2019-01-28-00-57-00;110.758
2019-01-28-00-58-00;113.499
2019-01-28-00-59-00;110.560
2019-01-28-01-00-00;112.982
2019-01-28-01-01-00;109.093
2019-01-28-01-02-00;115.964
2019-01-28-01-03-00;109.826
2019-01-28-01-04-00;113.447
2019-01-28-01-05-00;111.998
2019-01-28-01-06-00;113.645
2019-01-28-01-07-00;112.481
2019-01-28-01-08-00;107.628
2019-01-28-01-09-00;109.731
2019-01-28-01-10-00;109.559
2019-01-28-01-11-00;114.180
2019-01-28-01-12-00;112.922
2019-01-28-01-13-00;113.267
2019-01-28-01-14-00;110.449
2019-01-28-01-15-00;111.422
2019-01-28-01-16-00;110.767
2019-01-28-01-17-00;109.819
2019-01-28-01-18-00;112.836
2019-01-28-01-19-00;111.535
2019-01-28-01-20-00;114.456
2019-01-28-01-21-00;113.034
2019-01-28-01-22-00;112.094
2019-01-28-01-23-00;113.085
2019-01-28-01-24-00;111.689
2019-01-28-01-25-00;107.275
2019-01-28-01-26-00;111.689
2019-01-28-01-27-00;109.828
2019-01-28-01-28-00;112.637
2019-01-28-01-29-00;112.473
2019-01-28-01-30-00;112.715
2019-01-28-01-31-00;109.231
2019-01-28-01-32-00;109.757
2019-01-28-01-33-00;111.249
2019-01-28-01-34-00;109.886
2019-01-28-01-35-00;111.653
2019-01-28-01-36-00;111.507
2019-01-28-01-37-00;112.843
2019-01-28-01-38-00;111.135
2019-01-28-01-39-00;109.617
2019-01-28-01-40-00;113.730
2019-01-28-01-41-00;108.580
2019-01-28-01-42-00;111.004
2019-01-28-01-43-00;116.861
2019-01-28-01-44-00;114.325
2019-01-28-01-45-00;116.671
