DateInfo;Pressure
2019-04-14-00-00-00;114.237
2019-04-14-00-01-00;110.135
2019-04-14-00-02-00;114.736
2019-04-14-00-03-00;110.885
2019-04-14-00-04-00;111.878
2019-04-14-00-05-00;110.770
2019-04-14-00-06-00;107.046
2019-04-14-00-07-00;109.059
2019-04-14-00-08-00;111.370
2019-04-14-00-09-00;111.157
2019-04-14-00-10-00;111.669
2019-04-14-00-11-00;112.462
2019-04-14-00-12-00;111.955
2019-04-14-00-13-00;108.315
2019-04-14-00-14-00;112.996
2019-04-14-00-15-00;112.199
2019-04-14-00-16-00;111.440
2019-04-14-00-17-00;110.766
2019-04-14-00-18-00;110.980
2019-04-14-00-19-00;111.001
2019-04-14-00-20-00;110.553
2019-04-14-00-21-00;111.329
2019-04-14-00-22-00;111.764
2019-04-14-00-23-00;113.704
2019-04-14-00-24-00;110.570
2019-04-14-00-25-00;109.082
2019-04-14-00-26-00;113.018
2019-04-14-00-27-00;111.449
2019-04-14-00-28-00;113.239
2019-04-14-00-29-00;110.370
2019-04-14-00-30-00;111.577
2019-04-14-00-31-00;108.656
2019-04-14-00-32-00;112.003
2019-04-14-00-33-00;112.182
2019-04-14-00-34-00;113.418
2019-04-14-00-35-00;108.451
2019-04-14-00-36-00;105.679
2019-04-14-00-37-00;113.555
2019-04-14-00-38-00;112.169
2019-04-14-00-39-00;111.695
2019-04-14-00-40-00;113.494
2019-04-14-00-41-00;109.373
2019-04-14-00-42-00;112.760
2019-04-14-00-43-00;116.868
2019-04-14-00-44-00;114.266
2019-04-14-00-45-00;113.989
2019-04-14-00-46-00;112.338
2019-04-14-00-47-00;112.087
2019-04-14-00-48-00;114.075
2019-04-14-00-49-00;111.422
2019-04-14-00-50-00;110.668
2019-04-14-00-51-00;114.710
2019-04-14-00-52-00;111.590
2019-04-14-00-53-00;105.336
2019-04-14-00-54-00;109.016
2019-04-14-00-55-00;110.896
2019-04-14-00-56-00;114.821
2019-04-14-00-57-00;111.817
2019-04-14-00-58-00;115.495
2019-04-14-00-59-00;110.552
2019-04-14-01-00-00;116.232
2019-04-14-01-01-00;113.752
2019-04-14-01-02-00;114.553
2019-04-14-01-03-00;112.082
2019-04-14-01-04-00;108.397
2019-04-14-01-05-00;116.521
2019-04-14-01-06-00;113.028
2019-04-14-01-07-00;114.583
2019-04-14-01-08-00;112.964
2019-04-14-01-09-00;110.599
2019-04-14-01-10-00;113.411
2019-04-14-01-11-00;110.480
2019-04-14-01-12-00;111.225
2019-04-14-01-13-00;115.550
2019-04-14-01-14-00;112.120
2019-04-14-01-15-00;108.869
2019-04-14-01-16-00;111.860
2019-04-14-01-17-00;111.271
2019-04-14-01-18-00;108.432
2019-04-14-01-19-00;108.773
2019-04-14-01-20-00;113.576
2019-04-14-01-21-00;114.067
2019-04-14-01-22-00;111.224
2019-04-14-01-23-00;115.166
2019-04-14-01-24-00;108.091
2019-04-14-01-25-00;112.225
2019-04-14-01-26-00;111.906
2019-04-14-01-27-00;112.247
2019-04-14-01-28-00;111.629
2019-04-14-01-29-00;114.889
2019-04-14-01-30-00;114.028
2019-04-14-01-31-00;115.350
2019-04-14-01-32-00;114.404
2019-04-14-01-33-00;109.793
2019-04-14-01-34-00;113.181
2019-04-14-01-35-00;115.878
2019-04-14-01-36-00;112.874
2019-04-14-01-37-00;110.160
2019-04-14-01-38-00;118.055
2019-04-14-01-39-00;109.760
2019-04-14-01-40-00;111.192
2019-04-14-01-41-00;112.568
2019-04-14-01-42-00;112.573
2019-04-14-01-43-00;111.074
2019-04-14-01-44-00;112.165
2019-04-14-01-45-00;115.745
2019-04-14-01-46-00;106.152
2019-04-14-01-47-00;111.315
2019-04-14-01-48-00;114.073
2019-04-14-01-49-00;108.136
2019-04-14-01-50-00;114.030
2019-04-14-01-51-00;109.838
2019-04-14-01-52-00;109.085
2019-04-14-01-53-00;110.290
2019-04-14-01-54-00;111.877
2019-04-14-01-55-00;111.026
2019-04-14-01-56-00;115.047
2019-04-14-01-57-00;107.955
2019-04-14-01-58-00;112.129
2019-04-14-01-59-00;111.589
2019-04-14-02-00-00;112.665
2019-04-14-02-01-00;113.699
2019-04-14-02-02-00;112.551
2019-04-14-02-03-00;111.777
2019-04-14-02-04-00;114.052
2019-04-14-02-05-00;108.537
2019-04-14-02-06-00;113.121
2019-04-14-02-07-00;110.498
2019-04-14-02-08-00;113.389
2019-04-14-02-09-00;110.681
2019-04-14-02-10-00;112.220
2019-04-14-02-11-00;111.021
2019-04-14-02-12-00;112.628
2019-04-14-02-13-00;110.218
2019-04-14-02-14-00;112.484
2019-04-14-02-15-00;110.266
2019-04-14-02-16-00;114.252
2019-04-14-02-17-00;116.398
2019-04-14-02-18-00;109.811
2019-04-14-02-19-00;110.980
2019-04-14-02-20-00;114.580
2019-04-14-02-21-00;112.446
2019-04-14-02-22-00;108.112
2019-04-14-02-23-00;114.648
2019-04-14-02-24-00;113.832
2019-04-14-02-25-00;110.692
2019-04-14-02-26-00;111.385
2019-04-14-02-27-00;112.715
2019-04-14-02-28-00;109.678
2019-04-14-02-29-00;111.398
2019-04-14-02-30-00;107.907
2019-04-14-02-31-00;113.718
2019-04-14-02-32-00;113.531
2019-04-14-02-33-00;110.359
2019-04-14-02-34-00;111.187
2019-04-14-02-35-00;111.476
2019-04-14-02-36-00;112.652
2019-04-14-02-37-00;111.612
2019-04-14-02-38-00;114.771
2019-04-14-02-39-00;110.022
2019-04-14-02-40-00;114.461
2019-04-14-02-41-00;110.485
2019-04-14-02-42-00;111.024
2019-04-14-02-43-00;111.223
2019-04-14-02-44-00;109.222
2019-04-14-02-45-00;113.895
2019-04-14-02-46-00;112.175
2019-04-14-02-47-00;113.428
2019-04-14-02-48-00;115.519
2019-04-14-02-49-00;113.160
2019-04-14-02-50-00;110.398
2019-04-14-02-51-00;109.378
2019-04-14-02-52-00;108.345
2019-04-14-02-53-00;113.538
2019-04-14-02-54-00;110.861
2019-04-14-02-55-00;109.339
2019-04-14-02-56-00;110.941
2019-04-14-02-57-00;112.118
2019-04-14-02-58-00;110.719
2019-04-14-02-59-00;111.782
2019-04-14-03-00-00;110.230
2019-04-14-03-01-00;112.313
2019-04-14-03-02-00;110.472
2019-04-14-03-03-00;107.878
2019-04-14-03-04-00;111.455
2019-04-14-03-05-00;107.931
2019-04-14-03-06-00;112.386
2019-04-14-03-07-00;110.784
2019-04-14-03-08-00;113.015
2019-04-14-03-09-00;109.820
2019-04-14-03-10-00;114.163
2019-04-14-03-11-00;114.596
2019-04-14-03-12-00;112.926
2019-04-14-03-13-00;110.065
2019-04-14-03-14-00;109.384
2019-04-14-03-15-00;113.338
2019-04-14-03-16-00;108.364
2019-04-14-03-17-00;107.033
2019-04-14-03-18-00;115.706
2019-04-14-03-19-00;111.497
2019-04-14-03-20-00;112.930
