DateInfo;Pressure
2020-12-27-00-00-00;109.978
2020-12-27-00-01-00;112.948
2020-12-27-00-02-00;112.939
2020-12-27-00-03-00;109.658
2020-12-27-00-04-00;112.654
2020-12-27-00-05-00;108.976
2020-12-27-00-06-00;113.659
2020-12-27-00-07-00;111.537
2020-12-27-00-08-00;113.112
2020-12-27-00-09-00;112.617
2020-12-27-00-10-00;110.547
2020-12-27-00-11-00;113.751
2020-12-27-00-12-00;109.297
2020-12-27-00-13-00;111.635
2020-12-27-00-14-00;111.687
2020-12-27-00-15-00;112.225
2020-12-27-00-16-00;110.501
2020-12-27-00-17-00;108.689
2020-12-27-00-18-00;112.443
2020-12-27-00-19-00;115.310
2020-12-27-00-20-00;111.810
2020-12-27-00-21-00;113.369
2020-12-27-00-22-00;111.143
2020-12-27-00-23-00;112.339
2020-12-27-00-24-00;112.462
2020-12-27-00-25-00;117.623
2020-12-27-00-26-00;113.883
2020-12-27-00-27-00;111.875
2020-12-27-00-28-00;115.805
2020-12-27-00-29-00;111.166
2020-12-27-00-30-00;109.763
2020-12-27-00-31-00;114.455
2020-12-27-00-32-00;112.188
2020-12-27-00-33-00;113.582
2020-12-27-00-34-00;114.742
2020-12-27-00-35-00;113.592
2020-12-27-00-36-00;112.970
2020-12-27-00-37-00;111.976
2020-12-27-00-38-00;112.011
2020-12-27-00-39-00;111.225
2020-12-27-00-40-00;115.037
2020-12-27-00-41-00;111.416
2020-12-27-00-42-00;112.151
2020-12-27-00-43-00;111.797
2020-12-27-00-44-00;112.117
2020-12-27-00-45-00;111.478
2020-12-27-00-46-00;111.218
2020-12-27-00-47-00;109.897
2020-12-27-00-48-00;113.173
2020-12-27-00-49-00;111.272
2020-12-27-00-50-00;111.919
2020-12-27-00-51-00;116.075
2020-12-27-00-52-00;114.667
2020-12-27-00-53-00;108.264
2020-12-27-00-54-00;112.601
2020-12-27-00-55-00;113.206
2020-12-27-00-56-00;111.659
2020-12-27-00-57-00;110.986
2020-12-27-00-58-00;113.198
2020-12-27-00-59-00;115.125
2020-12-27-01-00-00;108.558
2020-12-27-01-01-00;113.146
2020-12-27-01-02-00;111.617
2020-12-27-01-03-00;110.840
2020-12-27-01-04-00;112.335
2020-12-27-01-05-00;112.344
2020-12-27-01-06-00;111.117
2020-12-27-01-07-00;108.560
2020-12-27-01-08-00;111.800
2020-12-27-01-09-00;118.002
2020-12-27-01-10-00;112.620
2020-12-27-01-11-00;113.950
2020-12-27-01-12-00;116.749
2020-12-27-01-13-00;113.570
2020-12-27-01-14-00;111.566
2020-12-27-01-15-00;112.835
2020-12-27-01-16-00;112.706
2020-12-27-01-17-00;111.696
2020-12-27-01-18-00;112.481
2020-12-27-01-19-00;112.430
2020-12-27-01-20-00;113.189
2020-12-27-01-21-00;109.199
2020-12-27-01-22-00;114.304
2020-12-27-01-23-00;112.248
2020-12-27-01-24-00;114.227
2020-12-27-01-25-00;110.254
2020-12-27-01-26-00;109.605
2020-12-27-01-27-00;113.000
2020-12-27-01-28-00;115.600
2020-12-27-01-29-00;116.905
2020-12-27-01-30-00;113.035
2020-12-27-01-31-00;110.919
2020-12-27-01-32-00;113.778
2020-12-27-01-33-00;112.033
2020-12-27-01-34-00;116.499
2020-12-27-01-35-00;115.350
