DateInfo;Pressure
2018-02-15-00-00-00;110.519
2018-02-15-00-01-00;109.113
2018-02-15-00-02-00;109.221
2018-02-15-00-03-00;111.082
2018-02-15-00-04-00;115.213
2018-02-15-00-05-00;112.944
2018-02-15-00-06-00;109.461
2018-02-15-00-07-00;109.623
2018-02-15-00-08-00;116.271
2018-02-15-00-09-00;109.686
2018-02-15-00-10-00;109.956
2018-02-15-00-11-00;108.276
2018-02-15-00-12-00;111.192
2018-02-15-00-13-00;107.307
2018-02-15-00-14-00;111.217
2018-02-15-00-15-00;113.273
2018-02-15-00-16-00;108.965
2018-02-15-00-17-00;111.625
2018-02-15-00-18-00;112.503
2018-02-15-00-19-00;108.968
2018-02-15-00-20-00;110.602
2018-02-15-00-21-00;112.224
2018-02-15-00-22-00;112.456
2018-02-15-00-23-00;110.516
2018-02-15-00-24-00;112.406
2018-02-15-00-25-00;110.146
2018-02-15-00-26-00;110.143
2018-02-15-00-27-00;114.462
2018-02-15-00-28-00;110.869
2018-02-15-00-29-00;109.973
2018-02-15-00-30-00;110.657
2018-02-15-00-31-00;109.718
2018-02-15-00-32-00;112.431
2018-02-15-00-33-00;106.253
2018-02-15-00-34-00;112.646
2018-02-15-00-35-00;110.858
2018-02-15-00-36-00;108.614
2018-02-15-00-37-00;111.562
2018-02-15-00-38-00;112.266
2018-02-15-00-39-00;110.458
2018-02-15-00-40-00;110.419
2018-02-15-00-41-00;110.830
2018-02-15-00-42-00;113.218
2018-02-15-00-43-00;106.049
2018-02-15-00-44-00;110.223
2018-02-15-00-45-00;107.498
2018-02-15-00-46-00;109.331
2018-02-15-00-47-00;109.080
2018-02-15-00-48-00;112.034
2018-02-15-00-49-00;113.475
2018-02-15-00-50-00;107.171
2018-02-15-00-51-00;115.210
2018-02-15-00-52-00;112.523
2018-02-15-00-53-00;117.528
2018-02-15-00-54-00;110.733
2018-02-15-00-55-00;109.531
2018-02-15-00-56-00;114.868
2018-02-15-00-57-00;111.874
2018-02-15-00-58-00;108.219
2018-02-15-00-59-00;112.647
2018-02-15-01-00-00;114.503
2018-02-15-01-01-00;114.106
2018-02-15-01-02-00;111.816
2018-02-15-01-03-00;109.777
2018-02-15-01-04-00;112.368
2018-02-15-01-05-00;107.883
2018-02-15-01-06-00;107.430
2018-02-15-01-07-00;111.169
2018-02-15-01-08-00;115.672
2018-02-15-01-09-00;109.205
2018-02-15-01-10-00;113.302
2018-02-15-01-11-00;107.995
2018-02-15-01-12-00;109.871
2018-02-15-01-13-00;115.558
2018-02-15-01-14-00;110.722
2018-02-15-01-15-00;113.119
2018-02-15-01-16-00;109.457
2018-02-15-01-17-00;113.216
2018-02-15-01-18-00;113.672
2018-02-15-01-19-00;114.280
2018-02-15-01-20-00;113.962
2018-02-15-01-21-00;112.020
2018-02-15-01-22-00;110.760
2018-02-15-01-23-00;113.257
2018-02-15-01-24-00;107.457
2018-02-15-01-25-00;111.586
2018-02-15-01-26-00;112.785
2018-02-15-01-27-00;111.934
2018-02-15-01-28-00;112.514
2018-02-15-01-29-00;107.620
2018-02-15-01-30-00;108.985
2018-02-15-01-31-00;110.443
2018-02-15-01-32-00;116.853
2018-02-15-01-33-00;115.113
2018-02-15-01-34-00;108.532
2018-02-15-01-35-00;111.446
2018-02-15-01-36-00;113.754
2018-02-15-01-37-00;110.932
2018-02-15-01-38-00;109.204
2018-02-15-01-39-00;108.632
2018-02-15-01-40-00;108.891
2018-02-15-01-41-00;112.556
2018-02-15-01-42-00;112.962
2018-02-15-01-43-00;111.415
2018-02-15-01-44-00;113.232
2018-02-15-01-45-00;112.586
2018-02-15-01-46-00;108.659
2018-02-15-01-47-00;111.937
2018-02-15-01-48-00;112.023
2018-02-15-01-49-00;108.679
2018-02-15-01-50-00;109.487
2018-02-15-01-51-00;112.465
2018-02-15-01-52-00;111.760
2018-02-15-01-53-00;112.050
2018-02-15-01-54-00;110.852
2018-02-15-01-55-00;113.105
2018-02-15-01-56-00;111.818
2018-02-15-01-57-00;114.022
2018-02-15-01-58-00;113.771
2018-02-15-01-59-00;109.537
2018-02-15-02-00-00;109.352
2018-02-15-02-01-00;110.241
2018-02-15-02-02-00;112.815
2018-02-15-02-03-00;109.692
2018-02-15-02-04-00;109.015
2018-02-15-02-05-00;109.703
2018-02-15-02-06-00;111.454
2018-02-15-02-07-00;112.498
2018-02-15-02-08-00;109.954
2018-02-15-02-09-00;111.578
2018-02-15-02-10-00;109.598
2018-02-15-02-11-00;106.583
2018-02-15-02-12-00;112.064
2018-02-15-02-13-00;111.426
2018-02-15-02-14-00;107.224
2018-02-15-02-15-00;108.751
2018-02-15-02-16-00;107.244
2018-02-15-02-17-00;108.936
2018-02-15-02-18-00;111.214
2018-02-15-02-19-00;113.660
2018-02-15-02-20-00;113.699
2018-02-15-02-21-00;108.439
2018-02-15-02-22-00;110.529
2018-02-15-02-23-00;110.468
2018-02-15-02-24-00;112.564
2018-02-15-02-25-00;113.368
2018-02-15-02-26-00;110.479
2018-02-15-02-27-00;111.871
2018-02-15-02-28-00;106.753
2018-02-15-02-29-00;110.650
2018-02-15-02-30-00;111.308
2018-02-15-02-31-00;113.376
2018-02-15-02-32-00;110.929
2018-02-15-02-33-00;110.493
2018-02-15-02-34-00;113.608
2018-02-15-02-35-00;111.559
2018-02-15-02-36-00;109.394
2018-02-15-02-37-00;107.963
2018-02-15-02-38-00;115.262
2018-02-15-02-39-00;116.944
2018-02-15-02-40-00;109.560
2018-02-15-02-41-00;107.356
2018-02-15-02-42-00;107.936
2018-02-15-02-43-00;115.165
2018-02-15-02-44-00;111.051
2018-02-15-02-45-00;110.618
2018-02-15-02-46-00;113.503
2018-02-15-02-47-00;113.091
2018-02-15-02-48-00;111.843
2018-02-15-02-49-00;106.752
2018-02-15-02-50-00;105.253
2018-02-15-02-51-00;111.534
2018-02-15-02-52-00;109.505
2018-02-15-02-53-00;109.717
2018-02-15-02-54-00;108.894
2018-02-15-02-55-00;109.165
2018-02-15-02-56-00;106.625
2018-02-15-02-57-00;115.958
2018-02-15-02-58-00;112.788
2018-02-15-02-59-00;113.202
2018-02-15-03-00-00;109.971
2018-02-15-03-01-00;114.987
2018-02-15-03-02-00;111.584
2018-02-15-03-03-00;112.871
2018-02-15-03-04-00;112.713
2018-02-15-03-05-00;110.017
2018-02-15-03-06-00;111.570
2018-02-15-03-07-00;109.006
2018-02-15-03-08-00;112.448
2018-02-15-03-09-00;112.219
2018-02-15-03-10-00;111.244
2018-02-15-03-11-00;112.459
2018-02-15-03-12-00;109.202
2018-02-15-03-13-00;111.647
2018-02-15-03-14-00;109.122
2018-02-15-03-15-00;112.584
2018-02-15-03-16-00;109.741
2018-02-15-03-17-00;111.915
2018-02-15-03-18-00;114.963
2018-02-15-03-19-00;106.936
2018-02-15-03-20-00;108.906
2018-02-15-03-21-00;113.430
2018-02-15-03-22-00;113.084
2018-02-15-03-23-00;116.353
2018-02-15-03-24-00;109.068
2018-02-15-03-25-00;109.099
2018-02-15-03-26-00;113.322
2018-02-15-03-27-00;109.986
2018-02-15-03-28-00;115.732
2018-02-15-03-29-00;114.898
2018-02-15-03-30-00;108.590
2018-02-15-03-31-00;112.437
2018-02-15-03-32-00;109.267
2018-02-15-03-33-00;110.135
2018-02-15-03-34-00;111.896
2018-02-15-03-35-00;109.402
2018-02-15-03-36-00;107.398
2018-02-15-03-37-00;115.033
2018-02-15-03-38-00;118.836
2018-02-15-03-39-00;115.132
2018-02-15-03-40-00;113.369
2018-02-15-03-41-00;111.666
2018-02-15-03-42-00;110.602
2018-02-15-03-43-00;116.802
2018-02-15-03-44-00;110.320
2018-02-15-03-45-00;112.650
2018-02-15-03-46-00;114.613
2018-02-15-03-47-00;114.035
2018-02-15-03-48-00;109.438
2018-02-15-03-49-00;111.943
2018-02-15-03-50-00;110.444
2018-02-15-03-51-00;113.289
2018-02-15-03-52-00;110.618
2018-02-15-03-53-00;110.704
2018-02-15-03-54-00;108.219
2018-02-15-03-55-00;109.809
2018-02-15-03-56-00;108.714
2018-02-15-03-57-00;111.887
2018-02-15-03-58-00;111.945
2018-02-15-03-59-00;107.851
2018-02-15-04-00-00;108.901
2018-02-15-04-01-00;106.957
2018-02-15-04-02-00;107.611
2018-02-15-04-03-00;111.246
2018-02-15-04-04-00;111.641
2018-02-15-04-05-00;110.256
2018-02-15-04-06-00;110.485
2018-02-15-04-07-00;113.032
2018-02-15-04-08-00;110.020
2018-02-15-04-09-00;110.416
2018-02-15-04-10-00;111.763
2018-02-15-04-11-00;110.772
2018-02-15-04-12-00;110.559
2018-02-15-04-13-00;113.881
2018-02-15-04-14-00;111.873
2018-02-15-04-15-00;110.634
2018-02-15-04-16-00;114.173
2018-02-15-04-17-00;110.717
2018-02-15-04-18-00;110.484
2018-02-15-04-19-00;112.662
2018-02-15-04-20-00;111.226
2018-02-15-04-21-00;112.496
2018-02-15-04-22-00;109.031
2018-02-15-04-23-00;111.530
2018-02-15-04-24-00;109.616
2018-02-15-04-25-00;112.623
2018-02-15-04-26-00;111.511
2018-02-15-04-27-00;111.256
2018-02-15-04-28-00;109.269
2018-02-15-04-29-00;112.216
2018-02-15-04-30-00;109.773
2018-02-15-04-31-00;112.812
2018-02-15-04-32-00;110.378
2018-02-15-04-33-00;112.897
2018-02-15-04-34-00;112.682
2018-02-15-04-35-00;107.988
2018-02-15-04-36-00;109.899
2018-02-15-04-37-00;110.084
2018-02-15-04-38-00;114.589
2018-02-15-04-39-00;112.914
2018-02-15-04-40-00;113.609
2018-02-15-04-41-00;112.911
2018-02-15-04-42-00;111.178
2018-02-15-04-43-00;108.581
2018-02-15-04-44-00;116.816
2018-02-15-04-45-00;111.275
2018-02-15-04-46-00;112.056
2018-02-15-04-47-00;108.823
2018-02-15-04-48-00;112.371
2018-02-15-04-49-00;110.831
2018-02-15-04-50-00;113.119
2018-02-15-04-51-00;115.388
2018-02-15-04-52-00;107.543
2018-02-15-04-53-00;112.383
2018-02-15-04-54-00;109.576
2018-02-15-04-55-00;111.349
2018-02-15-04-56-00;110.003
2018-02-15-04-57-00;111.734
2018-02-15-04-58-00;110.318
2018-02-15-04-59-00;111.754
2018-02-15-05-00-00;110.850
2018-02-15-05-01-00;114.353
2018-02-15-05-02-00;115.799
2018-02-15-05-03-00;109.911
