DateInfo;Pressure
2017-09-12-00-00-00;106.804
2017-09-12-00-01-00;108.448
2017-09-12-00-02-00;113.863
2017-09-12-00-03-00;105.903
2017-09-12-00-04-00;105.597
2017-09-12-00-05-00;107.378
2017-09-12-00-06-00;108.497
2017-09-12-00-07-00;103.003
2017-09-12-00-08-00;106.988
2017-09-12-00-09-00;106.522
2017-09-12-00-10-00;108.175
2017-09-12-00-11-00;105.554
2017-09-12-00-12-00;106.062
2017-09-12-00-13-00;109.088
2017-09-12-00-14-00;109.748
2017-09-12-00-15-00;108.253
2017-09-12-00-16-00;110.383
2017-09-12-00-17-00;108.440
2017-09-12-00-18-00;104.036
2017-09-12-00-19-00;109.764
2017-09-12-00-20-00;109.102
2017-09-12-00-21-00;110.231
2017-09-12-00-22-00;105.887
2017-09-12-00-23-00;109.535
2017-09-12-00-24-00;109.671
2017-09-12-00-25-00;108.323
2017-09-12-00-26-00;105.633
2017-09-12-00-27-00;108.280
2017-09-12-00-28-00;106.268
2017-09-12-00-29-00;111.359
2017-09-12-00-30-00;109.858
2017-09-12-00-31-00;109.808
2017-09-12-00-32-00;108.433
2017-09-12-00-33-00;108.603
2017-09-12-00-34-00;106.677
2017-09-12-00-35-00;108.306
2017-09-12-00-36-00;106.168
2017-09-12-00-37-00;107.805
2017-09-12-00-38-00;107.779
2017-09-12-00-39-00;107.031
2017-09-12-00-40-00;104.281
2017-09-12-00-41-00;104.807
2017-09-12-00-42-00;106.361
2017-09-12-00-43-00;107.939
2017-09-12-00-44-00;107.202
2017-09-12-00-45-00;106.762
2017-09-12-00-46-00;106.448
2017-09-12-00-47-00;108.985
2017-09-12-00-48-00;109.248
2017-09-12-00-49-00;108.874
2017-09-12-00-50-00;111.335
2017-09-12-00-51-00;108.314
2017-09-12-00-52-00;108.161
2017-09-12-00-53-00;106.108
2017-09-12-00-54-00;109.459
2017-09-12-00-55-00;107.932
2017-09-12-00-56-00;110.427
2017-09-12-00-57-00;111.207
2017-09-12-00-58-00;111.258
2017-09-12-00-59-00;109.333
2017-09-12-01-00-00;105.633
2017-09-12-01-01-00;108.805
2017-09-12-01-02-00;109.084
2017-09-12-01-03-00;108.524
2017-09-12-01-04-00;104.892
2017-09-12-01-05-00;108.491
2017-09-12-01-06-00;105.208
2017-09-12-01-07-00;105.981
2017-09-12-01-08-00;105.711
2017-09-12-01-09-00;107.366
2017-09-12-01-10-00;107.356
2017-09-12-01-11-00;109.808
2017-09-12-01-12-00;107.898
2017-09-12-01-13-00;107.847
2017-09-12-01-14-00;105.710
2017-09-12-01-15-00;103.869
2017-09-12-01-16-00;110.877
2017-09-12-01-17-00;107.874
2017-09-12-01-18-00;107.722
2017-09-12-01-19-00;105.770
2017-09-12-01-20-00;105.157
2017-09-12-01-21-00;108.178
2017-09-12-01-22-00;103.368
2017-09-12-01-23-00;107.932
2017-09-12-01-24-00;108.832
2017-09-12-01-25-00;105.828
2017-09-12-01-26-00;106.558
