DateInfo;Pressure
2018-02-24-00-00-00;113.337
2018-02-24-00-01-00;114.675
2018-02-24-00-02-00;110.982
2018-02-24-00-03-00;112.032
2018-02-24-00-04-00;108.796
2018-02-24-00-05-00;111.101
2018-02-24-00-06-00;109.203
2018-02-24-00-07-00;111.664
2018-02-24-00-08-00;110.976
2018-02-24-00-09-00;107.429
2018-02-24-00-10-00;115.211
2018-02-24-00-11-00;109.300
2018-02-24-00-12-00;111.436
2018-02-24-00-13-00;108.399
2018-02-24-00-14-00;107.667
2018-02-24-00-15-00;109.818
2018-02-24-00-16-00;109.086
2018-02-24-00-17-00;107.415
2018-02-24-00-18-00;110.231
2018-02-24-00-19-00;111.849
2018-02-24-00-20-00;110.453
2018-02-24-00-21-00;107.445
2018-02-24-00-22-00;110.965
2018-02-24-00-23-00;109.828
2018-02-24-00-24-00;109.614
2018-02-24-00-25-00;110.812
2018-02-24-00-26-00;108.580
2018-02-24-00-27-00;110.629
2018-02-24-00-28-00;115.975
2018-02-24-00-29-00;112.329
2018-02-24-00-30-00;108.092
2018-02-24-00-31-00;113.318
2018-02-24-00-32-00;110.546
2018-02-24-00-33-00;113.598
2018-02-24-00-34-00;107.388
2018-02-24-00-35-00;111.425
2018-02-24-00-36-00;108.157
2018-02-24-00-37-00;109.147
2018-02-24-00-38-00;111.902
2018-02-24-00-39-00;113.889
2018-02-24-00-40-00;112.550
2018-02-24-00-41-00;113.725
2018-02-24-00-42-00;109.594
2018-02-24-00-43-00;106.224
2018-02-24-00-44-00;112.246
2018-02-24-00-45-00;108.987
2018-02-24-00-46-00;110.827
2018-02-24-00-47-00;116.133
2018-02-24-00-48-00;112.232
2018-02-24-00-49-00;109.425
2018-02-24-00-50-00;110.009
2018-02-24-00-51-00;111.946
2018-02-24-00-52-00;109.078
2018-02-24-00-53-00;110.364
2018-02-24-00-54-00;114.643
2018-02-24-00-55-00;109.906
2018-02-24-00-56-00;111.259
2018-02-24-00-57-00;110.358
2018-02-24-00-58-00;109.989
2018-02-24-00-59-00;111.572
2018-02-24-01-00-00;104.306
2018-02-24-01-01-00;113.909
2018-02-24-01-02-00;108.580
2018-02-24-01-03-00;111.228
2018-02-24-01-04-00;108.529
2018-02-24-01-05-00;108.612
2018-02-24-01-06-00;113.236
2018-02-24-01-07-00;109.435
2018-02-24-01-08-00;114.473
2018-02-24-01-09-00;112.462
2018-02-24-01-10-00;112.706
2018-02-24-01-11-00;110.331
2018-02-24-01-12-00;115.183
2018-02-24-01-13-00;111.735
2018-02-24-01-14-00;109.649
2018-02-24-01-15-00;113.990
2018-02-24-01-16-00;111.091
2018-02-24-01-17-00;109.494
2018-02-24-01-18-00;108.162
2018-02-24-01-19-00;113.355
2018-02-24-01-20-00;113.177
2018-02-24-01-21-00;111.388
2018-02-24-01-22-00;110.176
2018-02-24-01-23-00;109.621
2018-02-24-01-24-00;113.172
2018-02-24-01-25-00;111.336
2018-02-24-01-26-00;113.169
2018-02-24-01-27-00;111.638
2018-02-24-01-28-00;114.811
2018-02-24-01-29-00;109.685
2018-02-24-01-30-00;115.064
2018-02-24-01-31-00;110.048
2018-02-24-01-32-00;111.566
2018-02-24-01-33-00;112.809
2018-02-24-01-34-00;109.599
2018-02-24-01-35-00;112.204
2018-02-24-01-36-00;112.717
2018-02-24-01-37-00;109.958
2018-02-24-01-38-00;116.282
2018-02-24-01-39-00;112.870
2018-02-24-01-40-00;111.198
2018-02-24-01-41-00;108.749
2018-02-24-01-42-00;114.534
2018-02-24-01-43-00;111.001
2018-02-24-01-44-00;111.142
2018-02-24-01-45-00;108.387
2018-02-24-01-46-00;110.817
2018-02-24-01-47-00;112.017
2018-02-24-01-48-00;110.537
2018-02-24-01-49-00;110.478
2018-02-24-01-50-00;107.945
2018-02-24-01-51-00;110.806
2018-02-24-01-52-00;114.504
2018-02-24-01-53-00;109.694
2018-02-24-01-54-00;109.108
2018-02-24-01-55-00;112.331
2018-02-24-01-56-00;112.798
2018-02-24-01-57-00;113.879
2018-02-24-01-58-00;109.106
2018-02-24-01-59-00;112.156
2018-02-24-02-00-00;108.357
2018-02-24-02-01-00;106.165
2018-02-24-02-02-00;108.573
2018-02-24-02-03-00;109.122
2018-02-24-02-04-00;110.108
2018-02-24-02-05-00;112.198
2018-02-24-02-06-00;112.909
2018-02-24-02-07-00;111.584
2018-02-24-02-08-00;111.622
2018-02-24-02-09-00;111.002
