DateInfo;Pressure
2017-03-27-00-00-00;112.695
2017-03-27-00-01-00;112.493
2017-03-27-00-02-00;108.636
2017-03-27-00-03-00;105.270
2017-03-27-00-04-00;114.050
2017-03-27-00-05-00;112.147
2017-03-27-00-06-00;112.484
2017-03-27-00-07-00;110.647
2017-03-27-00-08-00;112.795
2017-03-27-00-09-00;112.011
2017-03-27-00-10-00;111.438
2017-03-27-00-11-00;109.761
2017-03-27-00-12-00;108.885
2017-03-27-00-13-00;110.823
2017-03-27-00-14-00;107.630
2017-03-27-00-15-00;109.981
2017-03-27-00-16-00;111.860
2017-03-27-00-17-00;111.532
2017-03-27-00-18-00;109.646
2017-03-27-00-19-00;109.738
2017-03-27-00-20-00;110.563
2017-03-27-00-21-00;110.799
2017-03-27-00-22-00;114.472
2017-03-27-00-23-00;111.506
2017-03-27-00-24-00;109.644
2017-03-27-00-25-00;110.192
2017-03-27-00-26-00;111.995
2017-03-27-00-27-00;109.198
2017-03-27-00-28-00;111.860
2017-03-27-00-29-00;111.759
2017-03-27-00-30-00;110.781
2017-03-27-00-31-00;110.385
2017-03-27-00-32-00;109.947
2017-03-27-00-33-00;110.983
2017-03-27-00-34-00;109.559
2017-03-27-00-35-00;110.014
2017-03-27-00-36-00;110.376
2017-03-27-00-37-00;113.098
2017-03-27-00-38-00;108.833
2017-03-27-00-39-00;112.289
2017-03-27-00-40-00;110.628
2017-03-27-00-41-00;108.638
2017-03-27-00-42-00;113.089
2017-03-27-00-43-00;111.116
2017-03-27-00-44-00;108.325
2017-03-27-00-45-00;109.716
2017-03-27-00-46-00;114.801
2017-03-27-00-47-00;109.690
2017-03-27-00-48-00;109.834
2017-03-27-00-49-00;111.166
2017-03-27-00-50-00;107.732
2017-03-27-00-51-00;108.373
2017-03-27-00-52-00;109.106
2017-03-27-00-53-00;113.257
2017-03-27-00-54-00;110.903
2017-03-27-00-55-00;114.507
2017-03-27-00-56-00;111.139
2017-03-27-00-57-00;113.359
2017-03-27-00-58-00;111.181
2017-03-27-00-59-00;107.465
2017-03-27-01-00-00;110.538
2017-03-27-01-01-00;112.463
2017-03-27-01-02-00;110.258
2017-03-27-01-03-00;113.062
2017-03-27-01-04-00;111.685
2017-03-27-01-05-00;112.850
2017-03-27-01-06-00;113.975
2017-03-27-01-07-00;108.690
2017-03-27-01-08-00;111.902
2017-03-27-01-09-00;110.202
2017-03-27-01-10-00;114.710
2017-03-27-01-11-00;111.631
2017-03-27-01-12-00;110.658
2017-03-27-01-13-00;113.196
2017-03-27-01-14-00;113.196
2017-03-27-01-15-00;109.626
2017-03-27-01-16-00;110.167
2017-03-27-01-17-00;113.340
2017-03-27-01-18-00;111.215
2017-03-27-01-19-00;110.588
2017-03-27-01-20-00;112.146
2017-03-27-01-21-00;108.801
2017-03-27-01-22-00;111.171
2017-03-27-01-23-00;108.783
2017-03-27-01-24-00;111.594
2017-03-27-01-25-00;113.627
2017-03-27-01-26-00;109.391
2017-03-27-01-27-00;108.552
2017-03-27-01-28-00;111.738
2017-03-27-01-29-00;111.060
2017-03-27-01-30-00;116.227
2017-03-27-01-31-00;109.307
2017-03-27-01-32-00;108.409
2017-03-27-01-33-00;107.842
2017-03-27-01-34-00;112.382
2017-03-27-01-35-00;114.203
2017-03-27-01-36-00;115.541
2017-03-27-01-37-00;110.527
2017-03-27-01-38-00;113.076
2017-03-27-01-39-00;112.118
2017-03-27-01-40-00;113.677
2017-03-27-01-41-00;113.677
2017-03-27-01-42-00;109.482
2017-03-27-01-43-00;109.601
2017-03-27-01-44-00;109.525
2017-03-27-01-45-00;111.906
2017-03-27-01-46-00;109.398
2017-03-27-01-47-00;113.584
2017-03-27-01-48-00;112.101
2017-03-27-01-49-00;112.542
2017-03-27-01-50-00;114.253
2017-03-27-01-51-00;110.797
2017-03-27-01-52-00;113.635
2017-03-27-01-53-00;112.618
2017-03-27-01-54-00;113.253
2017-03-27-01-55-00;111.677
2017-03-27-01-56-00;112.160
2017-03-27-01-57-00;108.939
2017-03-27-01-58-00;106.617
2017-03-27-01-59-00;110.237
2017-03-27-02-00-00;108.026
2017-03-27-02-01-00;115.185
2017-03-27-02-02-00;112.813
2017-03-27-02-03-00;111.609
2017-03-27-02-04-00;112.787
2017-03-27-02-05-00;110.413
2017-03-27-02-06-00;109.480
2017-03-27-02-07-00;110.243
2017-03-27-02-08-00;110.861
2017-03-27-02-09-00;115.262
2017-03-27-02-10-00;112.310
2017-03-27-02-11-00;111.742
2017-03-27-02-12-00;114.007
2017-03-27-02-13-00;109.305
2017-03-27-02-14-00;112.819
2017-03-27-02-15-00;111.428
2017-03-27-02-16-00;111.003
2017-03-27-02-17-00;109.859
2017-03-27-02-18-00;109.697
2017-03-27-02-19-00;108.722
2017-03-27-02-20-00;108.434
2017-03-27-02-21-00;112.438
2017-03-27-02-22-00;108.241
2017-03-27-02-23-00;112.557
2017-03-27-02-24-00;110.311
2017-03-27-02-25-00;106.741
2017-03-27-02-26-00;107.640
2017-03-27-02-27-00;116.398
2017-03-27-02-28-00;109.760
2017-03-27-02-29-00;113.448
2017-03-27-02-30-00;110.879
2017-03-27-02-31-00;112.414
2017-03-27-02-32-00;113.211
2017-03-27-02-33-00;110.940
2017-03-27-02-34-00;112.440
2017-03-27-02-35-00;112.957
2017-03-27-02-36-00;111.695
2017-03-27-02-37-00;108.543
2017-03-27-02-38-00;112.677
2017-03-27-02-39-00;110.950
2017-03-27-02-40-00;111.890
2017-03-27-02-41-00;109.289
2017-03-27-02-42-00;109.721
2017-03-27-02-43-00;114.423
2017-03-27-02-44-00;108.231
2017-03-27-02-45-00;114.550
2017-03-27-02-46-00;110.654
2017-03-27-02-47-00;109.925
2017-03-27-02-48-00;112.136
2017-03-27-02-49-00;111.984
2017-03-27-02-50-00;114.016
2017-03-27-02-51-00;109.399
2017-03-27-02-52-00;113.584
2017-03-27-02-53-00;110.815
2017-03-27-02-54-00;109.063
2017-03-27-02-55-00;113.373
2017-03-27-02-56-00;111.036
2017-03-27-02-57-00;114.643
2017-03-27-02-58-00;108.734
2017-03-27-02-59-00;111.400
2017-03-27-03-00-00;113.161
2017-03-27-03-01-00;112.137
2017-03-27-03-02-00;112.738
2017-03-27-03-03-00;115.328
2017-03-27-03-04-00;109.599
2017-03-27-03-05-00;112.282
2017-03-27-03-06-00;109.701
2017-03-27-03-07-00;112.552
2017-03-27-03-08-00;113.365
2017-03-27-03-09-00;112.942
2017-03-27-03-10-00;113.534
2017-03-27-03-11-00;112.376
2017-03-27-03-12-00;111.140
2017-03-27-03-13-00;107.653
2017-03-27-03-14-00;111.739
2017-03-27-03-15-00;110.731
2017-03-27-03-16-00;110.865
2017-03-27-03-17-00;110.967
2017-03-27-03-18-00;111.001
2017-03-27-03-19-00;110.500
2017-03-27-03-20-00;110.804
2017-03-27-03-21-00;110.651
2017-03-27-03-22-00;111.914
2017-03-27-03-23-00;109.702
2017-03-27-03-24-00;114.626
2017-03-27-03-25-00;112.668
2017-03-27-03-26-00;108.303
2017-03-27-03-27-00;113.134
2017-03-27-03-28-00;113.668
2017-03-27-03-29-00;110.785
2017-03-27-03-30-00;113.642
2017-03-27-03-31-00;109.913
2017-03-27-03-32-00;110.617
2017-03-27-03-33-00;112.677
2017-03-27-03-34-00;111.839
2017-03-27-03-35-00;113.051
2017-03-27-03-36-00;109.155
2017-03-27-03-37-00;113.009
2017-03-27-03-38-00;111.603
2017-03-27-03-39-00;110.537
2017-03-27-03-40-00;111.528
2017-03-27-03-41-00;107.220
2017-03-27-03-42-00;109.184
2017-03-27-03-43-00;108.330
2017-03-27-03-44-00;108.018
2017-03-27-03-45-00;109.491
2017-03-27-03-46-00;110.355
2017-03-27-03-47-00;112.842
2017-03-27-03-48-00;113.932
2017-03-27-03-49-00;112.048
2017-03-27-03-50-00;112.792
2017-03-27-03-51-00;110.993
2017-03-27-03-52-00;109.489
2017-03-27-03-53-00;114.017
2017-03-27-03-54-00;105.877
2017-03-27-03-55-00;108.884
2017-03-27-03-56-00;110.947
2017-03-27-03-57-00;114.490
2017-03-27-03-58-00;110.347
2017-03-27-03-59-00;110.627
2017-03-27-04-00-00;107.931
2017-03-27-04-01-00;110.247
2017-03-27-04-02-00;112.412
2017-03-27-04-03-00;110.681
2017-03-27-04-04-00;109.878
2017-03-27-04-05-00;109.472
2017-03-27-04-06-00;112.826
2017-03-27-04-07-00;108.145
2017-03-27-04-08-00;112.910
2017-03-27-04-09-00;109.760
2017-03-27-04-10-00;106.721
2017-03-27-04-11-00;114.777
2017-03-27-04-12-00;112.911
2017-03-27-04-13-00;110.066
2017-03-27-04-14-00;110.286
2017-03-27-04-15-00;109.196
2017-03-27-04-16-00;112.903
2017-03-27-04-17-00;108.301
2017-03-27-04-18-00;111.054
2017-03-27-04-19-00;109.814
2017-03-27-04-20-00;109.780
2017-03-27-04-21-00;110.987
2017-03-27-04-22-00;113.983
2017-03-27-04-23-00;113.123
2017-03-27-04-24-00;109.269
2017-03-27-04-25-00;111.842
2017-03-27-04-26-00;108.503
2017-03-27-04-27-00;106.748
2017-03-27-04-28-00;112.929
2017-03-27-04-29-00;112.843
2017-03-27-04-30-00;108.515
2017-03-27-04-31-00;109.580
2017-03-27-04-32-00;108.440
2017-03-27-04-33-00;109.210
2017-03-27-04-34-00;109.185
2017-03-27-04-35-00;111.323
2017-03-27-04-36-00;112.700
2017-03-27-04-37-00;112.017
2017-03-27-04-38-00;111.604
2017-03-27-04-39-00;109.242
2017-03-27-04-40-00;109.100
2017-03-27-04-41-00;110.535
2017-03-27-04-42-00;114.775
2017-03-27-04-43-00;110.268
2017-03-27-04-44-00;112.045
2017-03-27-04-45-00;107.124
2017-03-27-04-46-00;109.525
2017-03-27-04-47-00;110.679
2017-03-27-04-48-00;110.375
2017-03-27-04-49-00;110.746
2017-03-27-04-50-00;112.778
2017-03-27-04-51-00;107.250
2017-03-27-04-52-00;114.607
2017-03-27-04-53-00;109.189
2017-03-27-04-54-00;114.211
2017-03-27-04-55-00;113.048
2017-03-27-04-56-00;110.173
2017-03-27-04-57-00;110.282
2017-03-27-04-58-00;109.631
2017-03-27-04-59-00;108.634
2017-03-27-05-00-00;109.588
2017-03-27-05-01-00;109.689
2017-03-27-05-02-00;110.971
2017-03-27-05-03-00;110.717
2017-03-27-05-04-00;112.177
2017-03-27-05-05-00;111.183
2017-03-27-05-06-00;108.106
2017-03-27-05-07-00;113.418
2017-03-27-05-08-00;112.938
2017-03-27-05-09-00;115.989
2017-03-27-05-10-00;109.881
2017-03-27-05-11-00;114.396
2017-03-27-05-12-00;107.932
2017-03-27-05-13-00;113.419
2017-03-27-05-14-00;108.099
2017-03-27-05-15-00;108.983
2017-03-27-05-16-00;107.739
2017-03-27-05-17-00;112.210
2017-03-27-05-18-00;111.606
2017-03-27-05-19-00;113.646
2017-03-27-05-20-00;113.873
2017-03-27-05-21-00;109.364
2017-03-27-05-22-00;111.471
2017-03-27-05-23-00;111.143
2017-03-27-05-24-00;109.949
2017-03-27-05-25-00;107.217
2017-03-27-05-26-00;111.209
2017-03-27-05-27-00;110.234
2017-03-27-05-28-00;111.479
2017-03-27-05-29-00;110.958
2017-03-27-05-30-00;110.732
2017-03-27-05-31-00;114.730
2017-03-27-05-32-00;108.078
2017-03-27-05-33-00;110.211
2017-03-27-05-34-00;111.639
2017-03-27-05-35-00;108.834
2017-03-27-05-36-00;109.833
2017-03-27-05-37-00;108.675
2017-03-27-05-38-00;112.622
2017-03-27-05-39-00;110.758
2017-03-27-05-40-00;105.045
2017-03-27-05-41-00;108.075
2017-03-27-05-42-00;111.532
2017-03-27-05-43-00;112.891
2017-03-27-05-44-00;111.450
2017-03-27-05-45-00;107.088
2017-03-27-05-46-00;110.305
2017-03-27-05-47-00;113.227
2017-03-27-05-48-00;114.472
2017-03-27-05-49-00;112.015
2017-03-27-05-50-00;111.723
2017-03-27-05-51-00;109.243
2017-03-27-05-52-00;108.310
2017-03-27-05-53-00;113.584
2017-03-27-05-54-00;114.018
2017-03-27-05-55-00;109.689
2017-03-27-05-56-00;109.880
2017-03-27-05-57-00;112.850
2017-03-27-05-58-00;111.148
2017-03-27-05-59-00;111.490
2017-03-27-06-00-00;111.323
2017-03-27-06-01-00;106.989
2017-03-27-06-02-00;109.694
2017-03-27-06-03-00;111.322
2017-03-27-06-04-00;112.708
2017-03-27-06-05-00;111.280
2017-03-27-06-06-00;111.748
2017-03-27-06-07-00;112.107
2017-03-27-06-08-00;113.260
2017-03-27-06-09-00;112.240
2017-03-27-06-10-00;109.174
2017-03-27-06-11-00;110.636
2017-03-27-06-12-00;109.198
2017-03-27-06-13-00;111.571
2017-03-27-06-14-00;110.326
2017-03-27-06-15-00;110.117
2017-03-27-06-16-00;110.569
2017-03-27-06-17-00;112.775
2017-03-27-06-18-00;106.863
2017-03-27-06-19-00;109.912
2017-03-27-06-20-00;110.831
2017-03-27-06-21-00;108.319
2017-03-27-06-22-00;110.480
2017-03-27-06-23-00;112.925
2017-03-27-06-24-00;109.369
2017-03-27-06-25-00;108.426
2017-03-27-06-26-00;112.950
2017-03-27-06-27-00;110.880
2017-03-27-06-28-00;112.909
2017-03-27-06-29-00;110.972
2017-03-27-06-30-00;114.528
2017-03-27-06-31-00;111.565
2017-03-27-06-32-00;112.391
2017-03-27-06-33-00;110.062
2017-03-27-06-34-00;113.067
2017-03-27-06-35-00;111.240
2017-03-27-06-36-00;108.585
2017-03-27-06-37-00;113.284
2017-03-27-06-38-00;112.475
2017-03-27-06-39-00;107.151
2017-03-27-06-40-00;110.732
2017-03-27-06-41-00;111.975
2017-03-27-06-42-00;110.941
2017-03-27-06-43-00;110.524
2017-03-27-06-44-00;111.866
2017-03-27-06-45-00;113.351
2017-03-27-06-46-00;107.943
2017-03-27-06-47-00;111.699
2017-03-27-06-48-00;108.886
2017-03-27-06-49-00;115.045
2017-03-27-06-50-00;106.932
2017-03-27-06-51-00;110.246
2017-03-27-06-52-00;110.405
2017-03-27-06-53-00;111.674
2017-03-27-06-54-00;105.609
2017-03-27-06-55-00;108.715
2017-03-27-06-56-00;114.316
2017-03-27-06-57-00;111.209
2017-03-27-06-58-00;110.901
2017-03-27-06-59-00;110.402
