DateInfo;Pressure
2018-07-01-00-00-00;105.414
2018-07-01-00-01-00;109.788
2018-07-01-00-02-00;106.313
2018-07-01-00-03-00;108.908
2018-07-01-00-04-00;110.122
2018-07-01-00-05-00;111.564
2018-07-01-00-06-00;112.926
2018-07-01-00-07-00;107.459
2018-07-01-00-08-00;111.429
2018-07-01-00-09-00;109.008
2018-07-01-00-10-00;111.932
2018-07-01-00-11-00;113.343
2018-07-01-00-12-00;108.212
2018-07-01-00-13-00;113.049
2018-07-01-00-14-00;113.866
2018-07-01-00-15-00;108.176
2018-07-01-00-16-00;113.763
2018-07-01-00-17-00;109.858
2018-07-01-00-18-00;109.998
2018-07-01-00-19-00;107.834
2018-07-01-00-20-00;111.130
2018-07-01-00-21-00;109.695
2018-07-01-00-22-00;111.317
2018-07-01-00-23-00;109.233
2018-07-01-00-24-00;106.941
2018-07-01-00-25-00;110.919
2018-07-01-00-26-00;113.509
2018-07-01-00-27-00;109.902
2018-07-01-00-28-00;109.324
2018-07-01-00-29-00;112.593
2018-07-01-00-30-00;110.620
2018-07-01-00-31-00;108.368
2018-07-01-00-32-00;111.226
2018-07-01-00-33-00;103.329
2018-07-01-00-34-00;111.749
2018-07-01-00-35-00;113.551
2018-07-01-00-36-00;108.803
2018-07-01-00-37-00;107.854
2018-07-01-00-38-00;109.178
2018-07-01-00-39-00;112.556
2018-07-01-00-40-00;104.447
2018-07-01-00-41-00;112.736
2018-07-01-00-42-00;108.779
2018-07-01-00-43-00;108.452
2018-07-01-00-44-00;107.236
2018-07-01-00-45-00;111.403
2018-07-01-00-46-00;110.682
2018-07-01-00-47-00;111.938
2018-07-01-00-48-00;109.422
2018-07-01-00-49-00;114.656
2018-07-01-00-50-00;109.948
2018-07-01-00-51-00;109.378
2018-07-01-00-52-00;109.035
2018-07-01-00-53-00;109.263
2018-07-01-00-54-00;112.743
2018-07-01-00-55-00;111.326
2018-07-01-00-56-00;111.234
2018-07-01-00-57-00;109.039
2018-07-01-00-58-00;112.021
2018-07-01-00-59-00;111.941
2018-07-01-01-00-00;113.147
2018-07-01-01-01-00;109.223
2018-07-01-01-02-00;113.343
2018-07-01-01-03-00;110.397
2018-07-01-01-04-00;109.718
2018-07-01-01-05-00;110.936
2018-07-01-01-06-00;111.823
2018-07-01-01-07-00;112.778
2018-07-01-01-08-00;108.233
2018-07-01-01-09-00;106.763
2018-07-01-01-10-00;110.107
2018-07-01-01-11-00;110.922
2018-07-01-01-12-00;110.479
2018-07-01-01-13-00;110.635
2018-07-01-01-14-00;107.182
2018-07-01-01-15-00;107.286
2018-07-01-01-16-00;113.591
2018-07-01-01-17-00;111.160
2018-07-01-01-18-00;112.248
2018-07-01-01-19-00;108.457
2018-07-01-01-20-00;109.785
2018-07-01-01-21-00;112.293
2018-07-01-01-22-00;109.273
2018-07-01-01-23-00;113.913
2018-07-01-01-24-00;108.754
2018-07-01-01-25-00;113.153
2018-07-01-01-26-00;107.590
2018-07-01-01-27-00;108.378
2018-07-01-01-28-00;106.173
2018-07-01-01-29-00;110.062
2018-07-01-01-30-00;107.369
2018-07-01-01-31-00;110.299
2018-07-01-01-32-00;114.249
2018-07-01-01-33-00;107.113
2018-07-01-01-34-00;109.122
2018-07-01-01-35-00;108.790
2018-07-01-01-36-00;109.571
2018-07-01-01-37-00;109.859
2018-07-01-01-38-00;110.972
2018-07-01-01-39-00;107.437
2018-07-01-01-40-00;104.434
2018-07-01-01-41-00;111.761
2018-07-01-01-42-00;109.659
2018-07-01-01-43-00;108.578
2018-07-01-01-44-00;111.088
2018-07-01-01-45-00;113.599
2018-07-01-01-46-00;112.707
2018-07-01-01-47-00;112.022
2018-07-01-01-48-00;108.927
2018-07-01-01-49-00;108.802
2018-07-01-01-50-00;113.057
2018-07-01-01-51-00;109.760
2018-07-01-01-52-00;111.940
2018-07-01-01-53-00;108.045
2018-07-01-01-54-00;110.057
2018-07-01-01-55-00;110.205
2018-07-01-01-56-00;109.139
2018-07-01-01-57-00;107.997
2018-07-01-01-58-00;110.322
2018-07-01-01-59-00;109.989
2018-07-01-02-00-00;110.819
2018-07-01-02-01-00;110.747
2018-07-01-02-02-00;109.501
2018-07-01-02-03-00;112.255
2018-07-01-02-04-00;110.672
2018-07-01-02-05-00;110.411
2018-07-01-02-06-00;108.398
