DateInfo;Pressure
2018-02-13-00-00-00;109.400
2018-02-13-00-01-00;111.973
2018-02-13-00-02-00;112.364
2018-02-13-00-03-00;113.307
2018-02-13-00-04-00;114.607
2018-02-13-00-05-00;111.237
2018-02-13-00-06-00;109.591
2018-02-13-00-07-00;113.762
2018-02-13-00-08-00;109.918
2018-02-13-00-09-00;111.626
2018-02-13-00-10-00;107.968
2018-02-13-00-11-00;114.517
2018-02-13-00-12-00;110.992
2018-02-13-00-13-00;110.112
2018-02-13-00-14-00;113.591
2018-02-13-00-15-00;110.279
2018-02-13-00-16-00;109.387
2018-02-13-00-17-00;106.920
2018-02-13-00-18-00;106.954
2018-02-13-00-19-00;113.997
2018-02-13-00-20-00;113.141
2018-02-13-00-21-00;112.072
2018-02-13-00-22-00;112.890
2018-02-13-00-23-00;111.188
2018-02-13-00-24-00;112.694
2018-02-13-00-25-00;111.403
2018-02-13-00-26-00;109.549
2018-02-13-00-27-00;110.636
2018-02-13-00-28-00;110.922
2018-02-13-00-29-00;115.528
2018-02-13-00-30-00;110.380
2018-02-13-00-31-00;112.152
2018-02-13-00-32-00;108.223
2018-02-13-00-33-00;109.139
2018-02-13-00-34-00;110.813
2018-02-13-00-35-00;111.239
2018-02-13-00-36-00;112.921
2018-02-13-00-37-00;110.060
2018-02-13-00-38-00;108.045
2018-02-13-00-39-00;112.270
2018-02-13-00-40-00;114.017
2018-02-13-00-41-00;109.972
2018-02-13-00-42-00;111.952
2018-02-13-00-43-00;108.229
2018-02-13-00-44-00;111.133
2018-02-13-00-45-00;109.604
2018-02-13-00-46-00;116.890
2018-02-13-00-47-00;112.046
2018-02-13-00-48-00;108.513
2018-02-13-00-49-00;108.238
2018-02-13-00-50-00;113.178
2018-02-13-00-51-00;111.502
2018-02-13-00-52-00;110.041
2018-02-13-00-53-00;112.473
2018-02-13-00-54-00;114.248
2018-02-13-00-55-00;109.238
2018-02-13-00-56-00;111.090
2018-02-13-00-57-00;115.457
2018-02-13-00-58-00;110.208
2018-02-13-00-59-00;113.324
2018-02-13-01-00-00;109.029
2018-02-13-01-01-00;111.971
2018-02-13-01-02-00;109.629
2018-02-13-01-03-00;111.776
2018-02-13-01-04-00;111.295
2018-02-13-01-05-00;112.711
2018-02-13-01-06-00;111.598
2018-02-13-01-07-00;106.093
2018-02-13-01-08-00;108.249
2018-02-13-01-09-00;111.624
2018-02-13-01-10-00;114.332
2018-02-13-01-11-00;111.368
2018-02-13-01-12-00;113.631
2018-02-13-01-13-00;108.191
2018-02-13-01-14-00;113.668
2018-02-13-01-15-00;110.666
2018-02-13-01-16-00;109.028
2018-02-13-01-17-00;111.825
2018-02-13-01-18-00;112.805
2018-02-13-01-19-00;116.989
2018-02-13-01-20-00;110.461
2018-02-13-01-21-00;112.936
2018-02-13-01-22-00;115.670
2018-02-13-01-23-00;109.800
2018-02-13-01-24-00;109.337
2018-02-13-01-25-00;108.437
2018-02-13-01-26-00;113.131
2018-02-13-01-27-00;110.725
2018-02-13-01-28-00;110.957
2018-02-13-01-29-00;110.652
2018-02-13-01-30-00;109.833
2018-02-13-01-31-00;110.759
2018-02-13-01-32-00;111.072
2018-02-13-01-33-00;107.661
2018-02-13-01-34-00;113.647
2018-02-13-01-35-00;111.376
2018-02-13-01-36-00;112.106
2018-02-13-01-37-00;110.842
2018-02-13-01-38-00;110.869
2018-02-13-01-39-00;111.688
2018-02-13-01-40-00;107.590
2018-02-13-01-41-00;111.490
2018-02-13-01-42-00;111.872
2018-02-13-01-43-00;110.447
2018-02-13-01-44-00;108.522
2018-02-13-01-45-00;113.717
2018-02-13-01-46-00;111.783
2018-02-13-01-47-00;110.215
2018-02-13-01-48-00;111.427
2018-02-13-01-49-00;110.439
2018-02-13-01-50-00;110.056
2018-02-13-01-51-00;111.935
2018-02-13-01-52-00;114.153
2018-02-13-01-53-00;110.474
2018-02-13-01-54-00;108.425
2018-02-13-01-55-00;109.896
2018-02-13-01-56-00;110.243
2018-02-13-01-57-00;111.606
2018-02-13-01-58-00;114.609
2018-02-13-01-59-00;111.706
2018-02-13-02-00-00;111.013
2018-02-13-02-01-00;108.510
2018-02-13-02-02-00;110.825
2018-02-13-02-03-00;108.787
2018-02-13-02-04-00;111.110
2018-02-13-02-05-00;112.820
2018-02-13-02-06-00;108.963
2018-02-13-02-07-00;109.382
2018-02-13-02-08-00;111.680
2018-02-13-02-09-00;110.710
2018-02-13-02-10-00;113.506
2018-02-13-02-11-00;110.764
2018-02-13-02-12-00;108.102
2018-02-13-02-13-00;111.022
2018-02-13-02-14-00;111.539
2018-02-13-02-15-00;107.265
2018-02-13-02-16-00;110.854
2018-02-13-02-17-00;113.775
2018-02-13-02-18-00;112.065
2018-02-13-02-19-00;112.520
2018-02-13-02-20-00;108.594
2018-02-13-02-21-00;112.351
2018-02-13-02-22-00;109.261
2018-02-13-02-23-00;106.786
2018-02-13-02-24-00;111.966
2018-02-13-02-25-00;112.144
2018-02-13-02-26-00;111.290
2018-02-13-02-27-00;111.112
2018-02-13-02-28-00;109.865
2018-02-13-02-29-00;113.908
2018-02-13-02-30-00;111.450
2018-02-13-02-31-00;110.177
2018-02-13-02-32-00;112.502
2018-02-13-02-33-00;106.768
2018-02-13-02-34-00;113.036
2018-02-13-02-35-00;107.898
2018-02-13-02-36-00;113.009
2018-02-13-02-37-00;112.983
2018-02-13-02-38-00;108.201
2018-02-13-02-39-00;115.689
2018-02-13-02-40-00;110.595
2018-02-13-02-41-00;111.183
2018-02-13-02-42-00;110.203
2018-02-13-02-43-00;113.365
2018-02-13-02-44-00;110.017
2018-02-13-02-45-00;110.418
2018-02-13-02-46-00;112.359
2018-02-13-02-47-00;108.984
2018-02-13-02-48-00;112.279
2018-02-13-02-49-00;114.076
2018-02-13-02-50-00;109.719
2018-02-13-02-51-00;108.971
2018-02-13-02-52-00;113.406
2018-02-13-02-53-00;112.541
2018-02-13-02-54-00;113.931
2018-02-13-02-55-00;112.640
2018-02-13-02-56-00;111.266
2018-02-13-02-57-00;110.447
2018-02-13-02-58-00;111.435
2018-02-13-02-59-00;106.738
2018-02-13-03-00-00;108.528
2018-02-13-03-01-00;109.348
2018-02-13-03-02-00;111.469
2018-02-13-03-03-00;113.796
2018-02-13-03-04-00;110.249
2018-02-13-03-05-00;108.689
2018-02-13-03-06-00;112.235
2018-02-13-03-07-00;112.973
2018-02-13-03-08-00;110.647
2018-02-13-03-09-00;115.085
2018-02-13-03-10-00;110.885
2018-02-13-03-11-00;111.277
2018-02-13-03-12-00;114.104
2018-02-13-03-13-00;106.580
2018-02-13-03-14-00;110.609
2018-02-13-03-15-00;114.577
2018-02-13-03-16-00;109.217
2018-02-13-03-17-00;111.054
2018-02-13-03-18-00;114.566
2018-02-13-03-19-00;108.528
2018-02-13-03-20-00;112.363
2018-02-13-03-21-00;113.620
2018-02-13-03-22-00;112.817
2018-02-13-03-23-00;112.274
2018-02-13-03-24-00;110.339
2018-02-13-03-25-00;111.970
2018-02-13-03-26-00;114.397
2018-02-13-03-27-00;112.284
2018-02-13-03-28-00;111.705
2018-02-13-03-29-00;112.784
2018-02-13-03-30-00;110.000
2018-02-13-03-31-00;110.080
2018-02-13-03-32-00;112.175
2018-02-13-03-33-00;110.526
2018-02-13-03-34-00;110.008
2018-02-13-03-35-00;113.961
2018-02-13-03-36-00;115.940
2018-02-13-03-37-00;111.232
2018-02-13-03-38-00;113.613
2018-02-13-03-39-00;111.375
2018-02-13-03-40-00;110.947
2018-02-13-03-41-00;112.017
2018-02-13-03-42-00;108.371
2018-02-13-03-43-00;112.703
2018-02-13-03-44-00;109.715
2018-02-13-03-45-00;110.276
2018-02-13-03-46-00;112.673
2018-02-13-03-47-00;111.718
2018-02-13-03-48-00;107.854
2018-02-13-03-49-00;115.661
2018-02-13-03-50-00;115.349
2018-02-13-03-51-00;108.915
2018-02-13-03-52-00;108.897
2018-02-13-03-53-00;112.145
2018-02-13-03-54-00;113.956
2018-02-13-03-55-00;114.010
2018-02-13-03-56-00;109.870
2018-02-13-03-57-00;112.556
2018-02-13-03-58-00;113.368
2018-02-13-03-59-00;112.359
2018-02-13-04-00-00;112.983
2018-02-13-04-01-00;110.779
2018-02-13-04-02-00;108.860
2018-02-13-04-03-00;114.518
2018-02-13-04-04-00;111.019
2018-02-13-04-05-00;110.403
2018-02-13-04-06-00;113.607
2018-02-13-04-07-00;111.618
2018-02-13-04-08-00;113.590
