DateInfo;Pressure
2004-08-30-00-00-00;105.642
2004-08-30-00-01-00;106.427
2004-08-30-00-02-00;101.558
2004-08-30-00-03-00;104.038
2004-08-30-00-04-00;103.109
2004-08-30-00-05-00;100.594
2004-08-30-00-06-00;104.258
2004-08-30-00-07-00;101.416
2004-08-30-00-08-00;105.055
2004-08-30-00-09-00;100.978
2004-08-30-00-10-00;102.944
2004-08-30-00-11-00;105.441
2004-08-30-00-12-00;100.879
2004-08-30-00-13-00;105.765
2004-08-30-00-14-00;104.444
2004-08-30-00-15-00; 99.718
2004-08-30-00-16-00;101.772
2004-08-30-00-17-00;105.424
2004-08-30-00-18-00; 99.609
2004-08-30-00-19-00;103.651
2004-08-30-00-20-00;102.094
2004-08-30-00-21-00;101.070
2004-08-30-00-22-00;101.936
2004-08-30-00-23-00;103.284
2004-08-30-00-24-00;103.353
2004-08-30-00-25-00;105.625
2004-08-30-00-26-00;105.190
2004-08-30-00-27-00;101.437
2004-08-30-00-28-00;100.753
2004-08-30-00-29-00;105.402
2004-08-30-00-30-00;103.867
2004-08-30-00-31-00;100.416
2004-08-30-00-32-00;102.864
2004-08-30-00-33-00;102.907
2004-08-30-00-34-00;101.077
2004-08-30-00-35-00;103.490
2004-08-30-00-36-00;104.651
2004-08-30-00-37-00;103.629
2004-08-30-00-38-00;102.651
2004-08-30-00-39-00;104.175
2004-08-30-00-40-00;103.847
2004-08-30-00-41-00;100.997
2004-08-30-00-42-00;103.277
2004-08-30-00-43-00;102.389
2004-08-30-00-44-00; 99.280
2004-08-30-00-45-00;103.107
2004-08-30-00-46-00;100.583
2004-08-30-00-47-00;101.841
2004-08-30-00-48-00;100.925
2004-08-30-00-49-00;103.650
2004-08-30-00-50-00;101.544
2004-08-30-00-51-00;104.084
2004-08-30-00-52-00;105.175
2004-08-30-00-53-00;100.095
2004-08-30-00-54-00;101.707
2004-08-30-00-55-00;104.150
2004-08-30-00-56-00;103.293
2004-08-30-00-57-00;103.605
2004-08-30-00-58-00;101.437
2004-08-30-00-59-00; 99.195
2004-08-30-01-00-00;105.878
2004-08-30-01-01-00; 97.410
2004-08-30-01-02-00;105.009
2004-08-30-01-03-00;103.953
2004-08-30-01-04-00;102.656
2004-08-30-01-05-00;105.191
2004-08-30-01-06-00;102.239
2004-08-30-01-07-00;102.590
2004-08-30-01-08-00;106.308
2004-08-30-01-09-00;103.057
2004-08-30-01-10-00;104.762
2004-08-30-01-11-00; 99.627
2004-08-30-01-12-00;104.450
2004-08-30-01-13-00; 99.568
2004-08-30-01-14-00;105.253
2004-08-30-01-15-00;102.430
2004-08-30-01-16-00; 99.177
2004-08-30-01-17-00;102.323
2004-08-30-01-18-00;101.901
2004-08-30-01-19-00;100.603
2004-08-30-01-20-00;103.438
2004-08-30-01-21-00;103.631
2004-08-30-01-22-00;106.992
2004-08-30-01-23-00;100.430
2004-08-30-01-24-00;102.056
2004-08-30-01-25-00;102.574
2004-08-30-01-26-00;101.959
2004-08-30-01-27-00; 99.089
2004-08-30-01-28-00;102.259
2004-08-30-01-29-00;106.517
2004-08-30-01-30-00; 99.333
2004-08-30-01-31-00;103.522
2004-08-30-01-32-00;101.788
2004-08-30-01-33-00;106.066
2004-08-30-01-34-00;100.622
2004-08-30-01-35-00; 99.932
2004-08-30-01-36-00;100.367
2004-08-30-01-37-00;100.257
2004-08-30-01-38-00;100.755
2004-08-30-01-39-00;102.073
2004-08-30-01-40-00;103.792
2004-08-30-01-41-00;103.901
2004-08-30-01-42-00;104.158
2004-08-30-01-43-00; 99.655
2004-08-30-01-44-00;100.794
