DateInfo;Pressure
2011-12-18-00-00-00;106.011
2011-12-18-00-01-00;106.900
2011-12-18-00-02-00;109.542
2011-12-18-00-03-00;108.023
2011-12-18-00-04-00;109.106
2011-12-18-00-05-00;108.645
2011-12-18-00-06-00;111.222
2011-12-18-00-07-00;110.034
2011-12-18-00-08-00;108.920
2011-12-18-00-09-00;111.592
2011-12-18-00-10-00;108.807
2011-12-18-00-11-00;107.000
2011-12-18-00-12-00;112.245
2011-12-18-00-13-00;108.896
2011-12-18-00-14-00;109.671
2011-12-18-00-15-00;108.936
2011-12-18-00-16-00;110.236
2011-12-18-00-17-00;109.880
2011-12-18-00-18-00;109.227
2011-12-18-00-19-00;109.203
2011-12-18-00-20-00;110.962
2011-12-18-00-21-00;109.283
2011-12-18-00-22-00;107.363
2011-12-18-00-23-00;109.800
2011-12-18-00-24-00;108.920
2011-12-18-00-25-00;108.089
2011-12-18-00-26-00;112.180
2011-12-18-00-27-00;110.695
2011-12-18-00-28-00;105.354
2011-12-18-00-29-00;109.533
2011-12-18-00-30-00;110.074
2011-12-18-00-31-00;109.670
2011-12-18-00-32-00;109.888
2011-12-18-00-33-00;112.290
2011-12-18-00-34-00;109.323
2011-12-18-00-35-00;109.025
2011-12-18-00-36-00;105.922
2011-12-18-00-37-00;109.194
2011-12-18-00-38-00;110.145
2011-12-18-00-39-00;106.946
2011-12-18-00-40-00;110.363
2011-12-18-00-41-00;107.115
2011-12-18-00-42-00;108.896
2011-12-18-00-43-00;112.981
2011-12-18-00-44-00;106.060
2011-12-18-00-45-00;108.405
2011-12-18-00-46-00;107.092
2011-12-18-00-47-00;111.111
2011-12-18-00-48-00;105.932
2011-12-18-00-49-00;107.326
2011-12-18-00-50-00;108.654
2011-12-18-00-51-00;107.584
2011-12-18-00-52-00;109.604
2011-12-18-00-53-00;107.544
2011-12-18-00-54-00;104.961
2011-12-18-00-55-00;113.692
2011-12-18-00-56-00;108.212
2011-12-18-00-57-00;108.381
