DateInfo;Pressure
2013-04-24-00-00-00;104.241
2013-04-24-00-01-00;103.829
2013-04-24-00-02-00;101.325
2013-04-24-00-03-00; 99.467
2013-04-24-00-04-00;102.849
2013-04-24-00-05-00;101.023
2013-04-24-00-06-00;101.932
2013-04-24-00-07-00;105.617
2013-04-24-00-08-00;100.495
2013-04-24-00-09-00;106.417
2013-04-24-00-10-00;102.260
2013-04-24-00-11-00;101.840
2013-04-24-00-12-00;104.474
2013-04-24-00-13-00;106.448
2013-04-24-00-14-00;105.787
2013-04-24-00-15-00;100.606
2013-04-24-00-16-00;106.067
2013-04-24-00-17-00;101.662
2013-04-24-00-18-00;103.550
2013-04-24-00-19-00;105.850
2013-04-24-00-20-00;103.107
2013-04-24-00-21-00;102.703
2013-04-24-00-22-00;102.749
2013-04-24-00-23-00;106.720
2013-04-24-00-24-00;103.573
2013-04-24-00-25-00;103.146
2013-04-24-00-26-00;104.094
2013-04-24-00-27-00;102.462
2013-04-24-00-28-00;104.086
2013-04-24-00-29-00;101.064
2013-04-24-00-30-00;103.123
2013-04-24-00-31-00;101.282
2013-04-24-00-32-00;104.226
2013-04-24-00-33-00;102.276
2013-04-24-00-34-00;109.119
2013-04-24-00-35-00;104.273
2013-04-24-00-36-00;103.457
2013-04-24-00-37-00;103.271
2013-04-24-00-38-00;104.894
2013-04-24-00-39-00;102.774
2013-04-24-00-40-00;102.751
2013-04-24-00-41-00; 99.762
2013-04-24-00-42-00;103.496
2013-04-24-00-43-00;103.892
2013-04-24-00-44-00;101.261
2013-04-24-00-45-00;103.217
2013-04-24-00-46-00;103.636
2013-04-24-00-47-00;104.397
2013-04-24-00-48-00;101.967
2013-04-24-00-49-00;102.581
2013-04-24-00-50-00;104.925
2013-04-24-00-51-00;103.512
2013-04-24-00-52-00;103.567
2013-04-24-00-53-00;104.110
2013-04-24-00-54-00;103.380
2013-04-24-00-55-00;106.191
2013-04-24-00-56-00;102.681
2013-04-24-00-57-00;106.564
2013-04-24-00-58-00;103.760
2013-04-24-00-59-00;102.975
2013-04-24-01-00-00;101.329
2013-04-24-01-01-00;105.515
2013-04-24-01-02-00;103.876
2013-04-24-01-03-00;109.298
2013-04-24-01-04-00;103.068
2013-04-24-01-05-00;101.716
2013-04-24-01-06-00;100.503
2013-04-24-01-07-00;102.034
2013-04-24-01-08-00;105.718
2013-04-24-01-09-00;101.279
2013-04-24-01-10-00;103.464
2013-04-24-01-11-00;102.087
2013-04-24-01-12-00;105.967
2013-04-24-01-13-00;100.850
2013-04-24-01-14-00;103.976
2013-04-24-01-15-00;105.026
2013-04-24-01-16-00;103.914
2013-04-24-01-17-00;101.309
2013-04-24-01-18-00;102.499
2013-04-24-01-19-00;101.993
2013-04-24-01-20-00;102.670
2013-04-24-01-21-00;108.191
2013-04-24-01-22-00;104.956
2013-04-24-01-23-00;103.603
2013-04-24-01-24-00;101.269
2013-04-24-01-25-00;107.772
2013-04-24-01-26-00;100.958
2013-04-24-01-27-00;107.383
2013-04-24-01-28-00;107.033
2013-04-24-01-29-00;103.043
2013-04-24-01-30-00;104.427
2013-04-24-01-31-00;103.781
2013-04-24-01-32-00;103.750
2013-04-24-01-33-00;105.174
2013-04-24-01-34-00;103.517
2013-04-24-01-35-00;103.237
2013-04-24-01-36-00;104.769
2013-04-24-01-37-00;109.360
2013-04-24-01-38-00;104.559
2013-04-24-01-39-00;102.247
2013-04-24-01-40-00;103.835
2013-04-24-01-41-00;106.972
2013-04-24-01-42-00; 99.087
2013-04-24-01-43-00;102.239
2013-04-24-01-44-00;104.785
2013-04-24-01-45-00;105.687
2013-04-24-01-46-00;103.477
2013-04-24-01-47-00;107.742
2013-04-24-01-48-00;103.695
2013-04-24-01-49-00;104.574
2013-04-24-01-50-00;105.742
2013-04-24-01-51-00;101.522
2013-04-24-01-52-00;101.756
2013-04-24-01-53-00;102.029
2013-04-24-01-54-00;102.053
2013-04-24-01-55-00; 99.959
2013-04-24-01-56-00;102.038
2013-04-24-01-57-00;103.337
2013-04-24-01-58-00;102.155
2013-04-24-01-59-00;104.886
2013-04-24-02-00-00;101.446
2013-04-24-02-01-00;102.076
2013-04-24-02-02-00;107.229
2013-04-24-02-03-00;103.648
2013-04-24-02-04-00;105.952
2013-04-24-02-05-00;105.438
2013-04-24-02-06-00;101.476
2013-04-24-02-07-00;104.442
2013-04-24-02-08-00;103.827
2013-04-24-02-09-00;101.935
2013-04-24-02-10-00;106.871
2013-04-24-02-11-00;104.450
2013-04-24-02-12-00;102.878
2013-04-24-02-13-00;102.100
2013-04-24-02-14-00; 98.754
2013-04-24-02-15-00;105.298
2013-04-24-02-16-00;103.033
2013-04-24-02-17-00;102.387
2013-04-24-02-18-00;104.574
2013-04-24-02-19-00;102.831
2013-04-24-02-20-00;105.337
2013-04-24-02-21-00;102.200
2013-04-24-02-22-00;102.456
2013-04-24-02-23-00;102.051
2013-04-24-02-24-00;102.604
2013-04-24-02-25-00;104.776
2013-04-24-02-26-00;107.519
2013-04-24-02-27-00;101.138
2013-04-24-02-28-00;104.223
2013-04-24-02-29-00;101.940
2013-04-24-02-30-00;102.696
2013-04-24-02-31-00;107.745
2013-04-24-02-32-00;104.332
2013-04-24-02-33-00;102.400
2013-04-24-02-34-00;101.995
2013-04-24-02-35-00;103.646
2013-04-24-02-36-00;102.501
2013-04-24-02-37-00;101.308
2013-04-24-02-38-00;102.976
2013-04-24-02-39-00;100.771
2013-04-24-02-40-00;104.285
2013-04-24-02-41-00;100.793
2013-04-24-02-42-00;101.323
2013-04-24-02-43-00;103.046
2013-04-24-02-44-00;105.057
2013-04-24-02-45-00;105.828
2013-04-24-02-46-00;103.045
2013-04-24-02-47-00;102.671
2013-04-24-02-48-00;102.227
2013-04-24-02-49-00;101.486
2013-04-24-02-50-00;104.558
2013-04-24-02-51-00;102.803
2013-04-24-02-52-00;102.249
2013-04-24-02-53-00;104.971
2013-04-24-02-54-00;105.010
2013-04-24-02-55-00;105.610
2013-04-24-02-56-00;103.590
2013-04-24-02-57-00;102.904
2013-04-24-02-58-00;105.993
2013-04-24-02-59-00;105.080
2013-04-24-03-00-00;103.223
2013-04-24-03-01-00;105.415
2013-04-24-03-02-00;105.119
2013-04-24-03-03-00;108.076
2013-04-24-03-04-00;103.176
2013-04-24-03-05-00;102.606
2013-04-24-03-06-00;102.052
2013-04-24-03-07-00;102.926
2013-04-24-03-08-00;106.953
2013-04-24-03-09-00;104.377
2013-04-24-03-10-00;103.293
2013-04-24-03-11-00;100.233
2013-04-24-03-12-00;102.840
2013-04-24-03-13-00;102.208
2013-04-24-03-14-00;103.129
2013-04-24-03-15-00;104.627
2013-04-24-03-16-00;105.228
2013-04-24-03-17-00;103.558
2013-04-24-03-18-00;106.102
2013-04-24-03-19-00;101.873
2013-04-24-03-20-00;103.465
2013-04-24-03-21-00;104.955
2013-04-24-03-22-00;102.240
2013-04-24-03-23-00;104.783
2013-04-24-03-24-00;106.234
2013-04-24-03-25-00;104.924
2013-04-24-03-26-00;102.373
2013-04-24-03-27-00;103.879
2013-04-24-03-28-00;105.735
2013-04-24-03-29-00;104.425
2013-04-24-03-30-00;108.278
2013-04-24-03-31-00;101.445
2013-04-24-03-32-00;103.364
2013-04-24-03-33-00;104.082
2013-04-24-03-34-00;103.879
2013-04-24-03-35-00;104.362
2013-04-24-03-36-00;105.111
2013-04-24-03-37-00; 98.941
2013-04-24-03-38-00;103.332
2013-04-24-03-39-00;103.324
2013-04-24-03-40-00;105.540
2013-04-24-03-41-00;103.020
2013-04-24-03-42-00;105.166
2013-04-24-03-43-00;105.860
2013-04-24-03-44-00;102.895
2013-04-24-03-45-00;102.029
2013-04-24-03-46-00;101.873
2013-04-24-03-47-00;103.426
2013-04-24-03-48-00;104.105
2013-04-24-03-49-00;103.886
2013-04-24-03-50-00;103.855
2013-04-24-03-51-00;103.372
2013-04-24-03-52-00;108.879
2013-04-24-03-53-00;103.956
2013-04-24-03-54-00;105.704
2013-04-24-03-55-00;102.271
2013-04-24-03-56-00;101.045
2013-04-24-03-57-00;104.026
2013-04-24-03-58-00;104.767
2013-04-24-03-59-00;103.065
2013-04-24-04-00-00;101.706
2013-04-24-04-01-00;101.987
2013-04-24-04-02-00;104.744
2013-04-24-04-03-00;107.516
2013-04-24-04-04-00;103.057
2013-04-24-04-05-00;105.072
2013-04-24-04-06-00;101.962
2013-04-24-04-07-00;102.720
2013-04-24-04-08-00;100.157
2013-04-24-04-09-00;104.579
2013-04-24-04-10-00;107.463
2013-04-24-04-11-00; 99.709
2013-04-24-04-12-00;105.157
2013-04-24-04-13-00;100.881
2013-04-24-04-14-00;103.789
2013-04-24-04-15-00;101.280
2013-04-24-04-16-00;103.742
2013-04-24-04-17-00;101.507
2013-04-24-04-18-00;102.961
2013-04-24-04-19-00;101.655
2013-04-24-04-20-00;100.959
2013-04-24-04-21-00;104.336
2013-04-24-04-22-00;103.945
2013-04-24-04-23-00;102.436
2013-04-24-04-24-00;105.368
2013-04-24-04-25-00;100.581
2013-04-24-04-26-00;101.066
2013-04-24-04-27-00;102.294
2013-04-24-04-28-00;102.177
2013-04-24-04-29-00;100.246
2013-04-24-04-30-00;105.454
2013-04-24-04-31-00;101.426
2013-04-24-04-32-00;103.835
2013-04-24-04-33-00;103.678
2013-04-24-04-34-00; 99.938
2013-04-24-04-35-00;100.947
2013-04-24-04-36-00;101.956
2013-04-24-04-37-00;102.511
2013-04-24-04-38-00;105.008
2013-04-24-04-39-00;102.614
2013-04-24-04-40-00;102.128
2013-04-24-04-41-00;103.114
2013-04-24-04-42-00;101.259
2013-04-24-04-43-00;102.206
2013-04-24-04-44-00;101.211
2013-04-24-04-45-00;100.491
2013-04-24-04-46-00;104.632
2013-04-24-04-47-00;102.112
2013-04-24-04-48-00;101.000
2013-04-24-04-49-00;105.603
2013-04-24-04-50-00;102.613
2013-04-24-04-51-00;101.423
2013-04-24-04-52-00;101.807
